Id,Predicted
c2d94349ad524ef9acefbd092d75395b,"미치류들은 수생이었고 얕은 물이나 조간대의 여울, 혹은 잡초가 많은 강어귀에서 사냥을 했다. 이들은 조상 물고기들로부터 소화관과 연결되어 허파로 기능할 수 있는 부레를 물려받았고 (폐어나 피소스톰 조기어류에서도 이런 모습을 볼 수 있다) 그 덕에 식물들"
7a7d300bdf114e328e5731ce8cb460c5,악어
7d65311b295c450eb58a9abffd178f97,갈비뼈는 너무 짧거나 너무 촘촘히 나있어서 허파를 확장시키는 데 도움이 되지는 않았다. 현생 양서류처럼 목 쪽의 공기 주머니
962e13268ecd46be82f1bbe431b4e939,"꼬리를 가지며 육상생활에 잘 적응한 것처럼 보인다. 가장 잘 알려진 속은 부메랑처럼 생긴 머리를 가진 넥트리스목의 디플로카울루스이다.

다른 미치류 그룹들과 공추류의 유연관계는 불분명하며 때로는 별개의 강으로 분류되기도 한다. 이빨은 미치형이 아니며 전통적으로는 미치류에 속하지 않아왔다. 공추류가 계통분류학적으로 단계통군"
841f03730b08435b9dd3ad98d1bd32c4,척추뼈
618afa926b90404da7780815c5f20d94,로버트 L
d644d5af17ff4c45bad483099735f791,국토
53b26110732243d5ba1e8c74aea31890,통풍은 물론 공간 활용도가 좋은 4베이(방 3개와 거실 전면 배치)에 다양한 수납공간을 적용한 설계도 아파트를 선택할 때 주요한 요소다. 여기에 ‘힐링’
f7846dedab094e7084e76803920655b4,저축은행중앙회는 최근 정이영 전 금감원 조사연구실장을 신임 부회장으로 선임했다. 이 자리를 맡고 있던 김성화 전 부회장(전 금감원 신용감독국장)은 신한카드 감사로 갔다. 금감원 직원이 협회나 중앙회로 옮기면 공직자윤리법의 제한을 받지 않는다. 여신금융협회 부회장직 역시 주고받는 자리가 됐다. 한백현 여신금융협회 부회장(전 금감원 특수은행서비스국장)
f6a7e2d5748149e4b35315f3b2741893,페어 홈페이지에서 확인 가능하다. 육아 용품이 필요한 부모들을 위한 ‘경품 이벤트’도 진행한다. 8월 23일까지 베페 홈페이지 회원 가입 후 이벤트 페이지에서 38회
6d4f9ce3236a4d26bbbb872e2e227891,색역
7ae1f3d111ab4a30817469814b1df466,허창수
c1f164bec5174ff1bdbdec67fe5c0c53,자유민주당의 라이너 브뤼더레 원내대표도 이날 “독일 정치인들이 선거가 치러지는 오는 9월
f117ddf79ac942e8a36d085f04c5a187,지지하지 않는 세력
e48630c806314c8eb7a6d5d33eee1cc8,백유경
6ebf82f3c71b435ea05dfee2c928407b,"여겨질 수 있다. 그가 관측한 자료들을 토대로 케플러는 행성의 운동을 기술하는 법칙을 세울 수 있었을 뿐만 아니라 천체의 운동에 관한 운동을 자세히 기술할 수 있었다. 그가 관측한 천체에는 그의 이름이 붙어 튀코 신성, 튀코 분화구 등이 만들어졌고 그의 이름을 딴 Tycho Brahe Planetarium의 천문관이 만들어지게 되었다.
뿐만 아니라 그는 천문학에 엄청난 기여를 했을 뿐만 아니라 1900년"
da61c942aa3a4d1aace17bede8589d9b,목성의 4개 위성 등이 모두 다 천동설로는 설명이 불가능하다고 하였다. 그의 모든 주장들은 그가 망원경을 통하여 객관적이고 정확하게 분석한 결과이기에 튀코에게 뒤지지 않을 만큼 천문학계에 큰 기여를 하였다.또한 그는 프톨레마이오스-코페르니쿠스 두 개
43c2176877564e0e9d6a3e0eb75cc09e,케플러
2a5012ee1b3c4c9eaa84d2452eeef485,지동설
0552a0dd25154503b017e6247045ff35,한없이
21d569cd27bb4cf18085c5f94ea2bf23,극장에 갔지만 볼 수가 없었다. 개봉 1주일도 안 돼 막을 내린 까닭이다. 이 영화는 전국 11개 스크린에서 상영돼 관객 5600명을 모으는 데 그쳤다. 이는 그나마 사정이 나은 편. 또 다른 외화 ‘아프리카의 여왕’은 단 1개 스크린에서 개봉돼 2900명을 동원한 채 막을 내렸다. 13일 영화진흥위원회 통합전산망에 따르면 지난달 1일부터 12일까지 상영된 박스오피스 상위 100위권 영화 가운데 30여편의 외화가 관객
2a032687135a4b288a281ad6d8e2c5d0,각막 궤양
b945c52cd6644fe3bc92a6cb1c2803c4,"가이 (또는 아가이, 317~329년)"
03c9a81a94da47c4a891ee673f325544,2000만원은 앞으로 회사를 키워나가는 데 디딤돌이 될 것”이라고 말했다.국토부 보건복지부 등이 개방한 교통사고 정보를 이용해 스마트폰을 보면서 걷는 보행자의 교통사고를 예방할 수 있는 서비스 ‘센시오’를 개발한 CRC팀은 아이디어 기획부문 대상과 함께 상금 1500만원
3302f6e9bc59434090a8f81d24e5514b,마인츠
6eb7feed3c0046ba813182abe4f81b96,알레르기
2258707f6c644858bdd447c902d93afd,알레르기
7f6ac4e382a040aa80ae0fc99361f98d,정기국회 때 차질 없이 처리할 것을 촉구할 예정이다. 지난달 15일 경제사회발전노사정위원회 대타협의 합의 정신을 존중하되 구체성 없는 합의 내용에 집착하지 말고 제대로 된 노동개혁에 적극 나서라는 것이다.바른사회시민회의와 한반도선진화재단은 6일 오전 10시30분 서울 광화문 프레스센터에서 공동 기자회견을 열고 ‘노동개혁 촉구 1000인 지식인 선언
09d747535dc04ceea4ad49430653621f,"단기 결전에 의한 전쟁 종결,독립 자치권의 획득이라는 지온 공국의 예측은 완전히 붕괴됐다. 이 단계에서 종전 협정을 맺고도 지온에 있어 유리한 조건은 없었고,이제 남아 있는 것은 철저 항전에의 길뿐이었다. 이런 각오가 정해지자 지온의 대응은 빨랐다. 지구상의 군사 거점과 광물 자원,화석 연료의 확보 때문에 진전되고 있었던 계획 지구 침공 작전을 실행에 옮겼던 것이다. 콜로니 국가인 지온은 고유의 자원이 없다. 전쟁을 종결하기 위해서도 자원의 확보는 불가결의 문제이었다. 은밀히 진행된 지온 군의 지구 침공 작전은 개시된다. 함 밑에 HRSL("
24af21f6308943468f3bab391500a9fe,빨랐
839f8fbdb65143eb8a033ed7aee31038,잃어버려
d6e94191b5964358be8520cad202cf29,백병전
c1ac377dd25a44cb8978c13830a89e95,"아난케'마저 대파, 탈출하던 지휘관 레빌 장군의 셔틀은 지온의 '검은 삼연성'에게 나포당한다.

이 싸움 와중에 우수한 전과를 거둔 많은 MS 파일럿들이 나왔으며, 특히 샤아 아즈나블 중위는 퍼스널 컬러로 칠해진 자크 II를 몰아 전함 5척을 격침하는 전과를 올리기도 했다. 지온 공국은 이 전과에 대해 2계급 특진과 함께 대대적인 선전에 이용했고, 이후 샤아 소좌는 지구연방군"
ea0ff4a5d8e8473e87ff84b53199a028,"댄 하우저는 《맥스 페인 3》은 ""그 측면의 줄거리는 계속하지 않을 겁니다. 저희는 해결할 방법을, 아니면 무언가 영리하게 만들 궁리했어요. 그리고 나서 '아냐, 아냐, 그런 식의 줄거리에서 벗어날 필요가 있어'[라고 결정했어요.] 이건 정말 맞지가 않는 일인데, 왜냐면 누군가가 만든 그 선택지를 알 수 있는 방법이 없거든요."" 
 
매소드 연기한 쿠니스가 스스로를 묘사하기로, ""자신의 일에 진지하게 임""했고 ""많은 것을 고집스럽게 연습""했지만 영화의 복장은 게임에서의 복장과 달랐기 때문에 싫어했다. ""옷들은 구렸어요. 세상에나, 끔찍했다구요. 마크는 재킷과 잠수복과 코트와 터틀낵으로 치장했는데 저는 가죽 비스튀에와 검은 바지와 5인치"
9c5ff47bac9f470e86f1b6132978c7c3,49%
f99d14fb4223418ca2233201cc43dd8b,9
98ca087afa874cd38a8ee8844857513c,"광고홍보용 버스에 일반 차량과 동일한 규제를 적용하는 건 지나치다”고 불만을 토로하지만 소관 부처인 안전행정부는 꿈쩍도 않고 있다.전국경제인연합회가 12일 발표한 서비스산업 분야에서 기업 경영을 옥죄는 주요 규제만 94건에 달한다. 세부 내용을 들여다보면 ‘이런 규제도 있나’ 싶을 정도로 황당한 법·제도가 많다. 대표적인 게 승마장 설치 규제다. 농림축산식품부는 2010년 승마산업 육성을 위해 농촌 지역에 승마장 310개소를 짓는다는 계획을 내놨다. 그런데 승마장은 아무 데나 지을 수 없다. 현행 초지법 시행규칙에 따르면 승마장은 건축법상 운동시설로 분류돼 이미 조성된 농촌 지역 초지(草地)에는 지을 수 없다. 골프장 그린 주변에 음식조리를 할 수 있는 야외 캠핑존을 설치하는 것도 규제 대상이다. ‘시설 내에 이미 신고된 음식점 외에 옥외에서 음식을 제공할 수 없다’는 식품위생법 때문이다. 전경련 관계자는 “최근 골프장 수가 급증하면서 일부 골프장은 그린 주변에 캠핑존, 바비큐 시설을 갖춰 가족 단위 캠핑족을 유치하려는데 법 규정 때문에 사업 추진을 못하는 사례가 적지 않다”고 귀띔했다.의료 분야에선 이런 규제도 있다. 미국 등 선진국에선 척추교정 치료기법인 ‘카이로프랙틱’ 시술을 정식 의료행위로 인정해준다. 국내에서도 한서대가 척추교정 치료 학부를 두고 있다. 그러나 국내 의료법은 이 시술을 불법 의료 행위로 규정하고 있다. 이 때문에 한서대의 해당 학부 졸업생은 면허"
8e1e40f545794756b6fd4c71f2639c8b,"서울을 방문하는 가맹점주의 불편을 줄이기 위해서”라며 “연말까지 대전·충청에도 교육 거점을 마련할 계획”이라고 전했다.할리스커피와 스타벅스는 원두 품질을 높인 고급 매장을 늘리고 있다. 할리스 커피클럽, 스타벅스"
457f9d8816724c9586e1a3f7d47030a1,"30층 높이로 설계된 107동은 14~18층 이상, 34층"
ecc1f6c85d90410cbda01a60beb21d58,일반회생을 신청했다.일반회생은 서민이 주로 이용하는 ‘개인회생
4ef2e01ee93f4233803d0328f72b6bab,지난 2004년에 술 빚기 적합한 좋은 물과 청정환경을 찾아서 한강 발원지 중 한 곳으로 우리나라 대표적인 청정지역인 강원도 횡성으로 양조장을 이전했다. 양조장은 해발 500m에 위치해 있으며 맑은술이 샘솟았다는 전설이 있는 주천강 인근 지하 340m의 청정수로 술을 빚는다. 술을 빚는 제법도 이산화탄소 발생이 적은 ‘생쌀발효법’
a7f8e082a70f492abe90a436c278cae4,"《대전망 2014》(한경BUSINESS·Money 엮음, 한국경제신문, 484쪽, 1만9000원)는 한국과 세계 경제 전문가 110명이 분야별로 내년 경제를 심층 진단한 보고서다. △한국 경제 전반 △금융 △정치·사회 △글로벌 이슈 △산업·과학기술 △기업 경영 △재테크 등의 7개 챕터를 109개의 분야로 잘게 분류해 각 전문가가 집중 진단한다. 또 특별기획으로 2014년을 주도할 8개의 트렌드를 제시한다.책에서 전문가들은 한국 경제가 전반적으로 올해보다 나아질 가능성이 높은 것으로 전망하고 있다. 작년과 올해 2%대에 그쳤던 경제성장률이 내년엔 3% 후반으로 높아질 것으로 보인다. 자동차가 끌고 스마트폰과 반도체가 밀며 산업을 견인할 전망이다. 실물경기가 완만하게 회복세를 보이면 금융시장도 조금 나아질 것으로 예측했다. 미국 유럽 일본 등 선진국 시장이 회복할 것이라는 기대도 크다. 다만 정책 리스크가 변수다. 주식시장도 상승 흐름을 이어갈 수 있다.KOTRA는 세계 각지 주재원이 현장에서 직접 보고 전망한 《2014 KOTRA 세계경제 전망》(행성:B웨이브, 384쪽, 2만원)과 《2014 한국을 사로잡을 12가지 트렌드》(알키, 424쪽, 2만원) 를 동시에 펴냈다. KOTRA 역시 내년 세계 경제가 기지개를 켤 것으로 예측한다. 미국 경제가 계속 회복세를 유지하고 있고 유럽도 플러스 성장으로 돌아섰다는 것이다. 주춤거리는 신흥국 대신 아프리카가 기회의 땅으로 떠오르고 있다는 전망도 내놓는다. KOTRA는 또 보지 않아도 손으로 느낄 수 있는 ‘점자 스마트폰’과 같이 사회적 약자를 대상으로 한 사업, 마음속의 피터팬을 찾아 나선 ‘키덜트’를 대상으로 한 사업 등이 인기를 얻을 것으로 예측한다. 또 커피를 사면 커피머신을 무료로 주는 것처럼 싸게 산 것 같은 심리를 이용한 마케팅도 이용해볼 만하다. 내년의 트렌드를 예측한 《라이프 트렌드 2014》("
2e7965220b794c128f5799588f78df0f,발찌
3e95f9648c4d4c33b4321bad59af1bd5,서울
a55267f176db4de5a38320367ed1dd55,눈구름
db654100d3224b709c2f295e3a443c55,탈수소
70e8ba63f75d4210872eba40593cf859,탈수소
cc97a7df4a2a49089d0af03f9ba52fe5,36
892ae41317c5454da1508bc485ca06bf,35~40% 저렴하다. 약국에서는 ‘고려은단 비타민C’(300정)를 상자당 2만3000~2만5000원에 팔고 있다. 약사회가 문제 삼고 있는 것은 이마트 비타민C의 원료가 중국산이라는 점이다. 약사회는 지난 14일
da9406d63b7e472693f6808f4a9510a6,자청
118ec0d35f7e4229adf395697548441b,한국은행
ce4cdee1f91e40d893b6921093f80a88,"일 서울 방배동 제약협회회관에서 기자회견을 열고 “시장형 실거래가 폐지를 합의한 지 한 달이 넘었지만 보건복지부의 공식 발표나 입법예고가 이뤄지지 않아 시장 혼란이 가중되고 있다”고 말했다. 시장형 실거래가제는 병원 등이 건강보험이 적용되는 의약품을 정부가 고시한 상한가보다 싼 값에 사면 차액의 70%를 인센티브로 받는 제도다. 지난 2월 복지부와 병원, 제약사가 참여한 협의체는 실거래가제를 폐지하고, 저가구매 연동뿐 아니라 병원의 과잉처방 등 잘못된 진료행태 개선과 연계해 약품비 절감 장려금 제도를 시행할 것을 제안했다. 약품비 절감 장려금 제도는 병원이 고시가보다 싸게 약을 샀을 때 평균 사용량과 저가약 대체비율 등을 따져 차액의 10~40%를 인센티브로 지급하는 안이다.이 회장은 “약품비 절감 장려금 제도가 병원의 저가구매 강요 횡포를 재발하는 방향으로 설계돼서는 안 된다”며 “이름만 바꾼 시장형 실거래가 제도"
1afb1f27b7d045e1be95dd695ed0d122,1342
56244d02af244a0f9e53f93e360c4daf,낙상
d767477d74884f6e9b4b00c7af02775b,대통령
d03d1ee0450d4df1bf9ac084b16a6de7,경부고속도로
66e29b2327cc421bb31d37be0ca66cbc,"시부야 츠타야에서 판매되는 상품수는 200여 종으로, 어피치 오모테산도 매장 및 오사카 츠타야에서 인기를 끌었던 키링, 문구류, 스티커 제품들을 포함하고 있다. 또한, 어피치의 사랑스러운 매력을 한껏 부각시킨 휴대폰케이스 3종을 시부야 츠타야 팝업스토어 한정으로 선 발매해 카카오프렌즈 마니아들의 발걸음을 단숨에 끌겠다는 전략이다. 시부야 츠타야 팝업스토어의 운영시간은 유동인구가 많은 도시의 특성을 반영해 오전 10시부터 익일 오전 2시까지 폭 넓은 시간대로 운영되며 일본의 낮과 밤을 밝힐 예정이다. 카카오IX 관계자는 “어피치가 도쿄와 오사카에 이어 시부야까지 성공적으로 진출하면서 일본 현지에서 인기를 더해가고 있다”며, “국민 캐릭터 브랜드를 넘어 글로벌 무대에서도 인정받는 K-캐릭터로 자리매김해 나갈 수 있도록 계속해서 활발한 해외 활동을 이어나갈 것”이라고 말했다. 한편, 카카오프렌즈는 지난해 12월 일본 진출을 공식화 한 이후 2개"
dd0ab12d9a114116b48632301d7a887d,△‘
d1289e59884343199ab8f1d4206fdd8b,"기자와 만나 신규 투자 계획 등 사업 구상을 들려줬다. 2009년 말 금호아시아나그룹이 유동성 위기로 어려움에 처한 뒤 금호석유화학은 글로벌 경기 침체 속에서 돌파구를 찾으며 자율협약 졸업을 준비해왔다. 2010년과 2011년 2년 연속 역대 최고 실적을 올렸고, 지난해에도 만족스럽지는 않지만 나름대로 ‘선방’했다. 박 회장은 “합성고무 시장도 정체 상태”라며 “경기가 빠른 시일 내 회복되진 않을 것 같다”고 전망했다. 그럼에도 올해 목표를 공격적으로 잡았다. “경기 침체에 업황이 좋지 않아 지난해 영업이익은 2400억원으로 전년도의 3분의 1 수준이었다”며 “어려운 가운데서도 올해는 매출 8조원, 영업이익 4000억원을 목표로 잡았다”고 말했다. 원유를 정제하는 과정에서 나오는 나프타 등 기존 원료 외에 대체 원료를 개발하는 방식 등으로 비용을 절감하는 방안도 고민 중이다. 안정적인 수익을 위해 추진하고 있는 것은 에너지사업 확장이다. 금호석유화학은 열병합발전소인 여수제2에너지에 시간당 400의 스팀을 생산하는 보일러 2기, 시간당 145㎿급 발전기 1기를 추가 설치할 계획이다. 박 회장은 “열병합발전으로 생산한 스팀은 금호석유화학과 계열사에서 제품을 생산하는 공정에 사용하고 전기는 전력거래소에 판다”며 “아직 전체 매출에서 차지하는 비중은 낮은 수준이지만 내실화에 큰 도움이 된다”고 말했다. 석유화학 제조 공정에 필요한 에너지를 자체 충당, 원가를 크게 낮출 수 있어 수익성 개선이 기대된다는 얘기다. 금호폴리켐, 금호미쓰이화학 등 자회사도 경영정상화에 일조했다고 평가했다. 박 회장은 “석유화학 자회사들의 이익을 많이 내 어려운 시기에 버팀목이 됐다”며 “여수의 항만운영사업도 마찬가지”라고 말했다. 계열사인 금호항만운영이 시공한 낙포"
ff5d575b472e4262a46baf7da37bdd03,일
b0b46c54c04049638eac9d9800636165,대
8987a4c74cf147c7b9849cea566ce85e,3월 내놓았다. 지난 10일
d7bcf607c6d34b5baa2b6fb636c78bfc,칠곡
5adf4dccc7d2406dadf2f5b25c16257b,테일
78b9ab3ae85841afb3a09b9d8ed5a248,타하
33e30ec59a724e68939a0977bccc864d,"營正領官)이 되고 곧 경무청 경무관(警務廳警務官)으로 발탁되었다. 11월 13일 박영효가 복권되면서 그도 복권되었다. 11월 13일 고종은 금릉위 박영효의 직첩을 되돌려주, 아울러 갑신정변에 관련되었던 대역죄인들도 모두 사면한다고 선언했다. 이미 국내에 잠입해있던 서광범, 이규완, 정란교 등은 거리를 활보하게 되었다 12월 10일 3품으로 승진하여 경무관이 되었다.

김학우 암살 사건이 터지자 박영효의 집사 출신 이규완(李圭完)이 체포와 수사를 맡았다 흥선대원군과 동학군이 손잡고 민씨 정권 타도를 계획하자 그는 이준용을 직접 체포하기도 했다. 1895년 3월 23일 경무관 이규완이 지휘하는 30여 명"
24c6e791a5b84c40a3c33fd3d677328f,감화
d2631aedb48b476383ed0b9468d78c6f,극구
82f42d9aa2d94b3ab591c9843258dcfd,"1일까지 춘천실업학교 교장직을 겸임하다가 한일 합방으로 관제가 개정되면서 춘천실업학교 교장직에서 물러났다. 춘천실업학교 교장직에서 물러난 그는 청량리의 자신의 땅에 농업, 축산, 목공, 건축시공을 가르치는 실업학교를 개설하려 하였으나 한국통감부와 조선총독부 학무국의 불허로 번번히 실패하였다.

강원도관찰사로 재임 당시 그는 춘천을 중심으로 한 경성(서울)∼양양과 원주∼금화(철원)를 잇는 열십자(十)형 철도 부설 계획을 세웠다. 그러나 한일 합방 조약으로 그의 계획은 수포로 돌아간다.

1910년(융희 4년) 10월 1일 한일 합방이 되자 그는 이를 당연한 것으로 여겼다. 평소 '게으른 본성'"
a2f0258f0b5548af8fe5f3855263fd93,大君
0b753b632aa746a7ba8c104ba19bd5f8,강성형
2b7fdce1f6b649d2b0168ad515899fd6,인터랙션
e8e5b121a57346a08b832b57fab72eda,소전제
41d5bc55e1b74a9a90e735146ad6fda0,"2013년 경력단절 여성 통계’에 따르면 결혼 전에는 직장을 다니다 결혼 후 임신·출산, 육아, 자녀 교육 등의 이유로 일을 그만둔 여성은 195만5000명이었다. 15~54세 기혼 여성(971만3000명)의 20.1% 수준이다. 경력단절 여성은 집계를 시작한 2011년 190만명을 기록한 이후 지난해 197만8000명으로 증가했다가 올해는 2만3000명(1.2%)"
53820f0e83f04ee0ab37650fd5b92769,"일본인들이 고종을 독살 하였다는 이야기가 나돌아 절묘하게 만세시위 확산에 기여하였다. 윤치호는 자신의 일기에 고종의 죽음 역시 국민적 감정을 자극해서 만세시위가 확산되는 계기를 마련했다고 기록하고 있다.

고종황제가 이 왕세자와 나시모토 공주의 결혼식을 꼭 나흘 앞두고 승하하는 바람에, 스스로 목숨을 끊은 것이라는 소문이 나돌고 있다. 정말이지 얼토당토 않은 얘기다. 예전에 이미 굴욕을 감수한 고종황제가 이제 와서 하찮은 일"
0dfaed376831484b9f8dc64c06f8f562,"'소요(3·1 운동)를 진압하고 불령한 무리를 배제'하는 것임을 천명하였다.

이후 경북도 참여관 신석린이 주동이 되어 안동, 성주, 군위, 김천 등지에 자제단 지부가 조직되었다. 5월에는 경상남도에도 부산, 밀양, 창원, 사천, 통영 등지에 자제단이 구성되었으며, 6월에는 청주, 충주, 천안, 아산, 제천, 청주 등지에 자제단 지부가 결성되고 6월 27일"
5c1a55177709416591a3903fedeaaaed,세
0031e1338b1b4c31bbf9e099f68f398d,4113명이다. 전체 청약통장 가입금액은 30조4315억원으로 연초(25조5693억원)보다 4조8622억원이나 불어났다.청약통장 가입자 수는 2009년 5월
54dbbc4eb7674832a12915e770562639,지난 6월5일
a55ba03e6f2348608890bb1a5e4f9679,이사오
d6f8f9a372f3451488f62a9f3e58e0be,골
5123bb80ff12415196205c47b3678f26,파니니
7fddd3f93e1e4c94a84a1b88eb1e6ea0,메디나
cfd95c25de75468d8497e2a1995d0116,"서천 후에 나타난 중앙아시아에서의 세력권 공백과 요, 금의 교체로 인한 몽골고원의 지배권 공백을 이용한 칭기즈칸의 유목제국이나 그 발전인 세계제국이 출현하는 등 세계는 급격하게 변화하고 있었다.

유럽에서는 십자군 운동 이후 그 중심지였던 이탈리아의 상업 도시가 레반트 무역을 독점하고 한자 도시 동맹과 더불어 원거리 무역과 도시발달을 추진하였다. 화폐 경제의 농촌 침투는 지대의 금납화, 직영지의 해방을 비롯한 장원제의 해체를 촉진하는 한편 도시에서는 귀족화한 상인의 지배를 타파하는 길드 혁명이 진행되어 공장"
6137bfc0e1ad409cbb2b6d5e2f1cf4f8,이탈리아 등 33개
6f46d341bfa44a7894bdb44e998023bd,3국의 공동 관광청을 설립하고 청소년 교류 활성화를 위한 공동 프로그램을 개발하자고 제안했다.박 회장은 26일 일본 도쿄에서 열린 ‘제25회 한일재계회의’
23497ee0f236415282ce307934ceefea,현대해상화재보험
f12b3cceb4d9435eaebef990b6453705,민주당
54e3f0fc460543d387680d0bfd36569a,호피
ba0baa7950b44d719007ed9b4dca40ea,북쪽
ca1b726647564317b085d7959f8ccb0f,"14건, 중진공은 8건의 ‘소비자 평가’ 용역을 소비자단체에 맡겼다. ‘품질은 비슷한데 가격이 터무니없이 비싸다’"
f58a332425bc4cfaa94f12637b67fdb4,"2016년 내셔널지오그래픽 의류 런칭 후 3년 만인 2019년 매출액 2,353억 원"
e2536556f3644f7e89e885baab6e487b,"‘리그릿’과 탄탄한 내야수 육성에 도움을 주는 레전드 트레이너 ‘세이류’의 영입 확률 업 이벤트는 내달 1일까지 진행된다. 다양한 이벤트들도 유저들의 눈길을 사로잡는다. 포스트 시즌의 막바지 열기를 북돋아줄 ‘콘테스트 포스트시즌’ 4주차가 이달 22일까지 이어진다. 최고의 정신 속성 선수를 육성해 참여할 수 있으며 ‘프리미엄 영입 10+1 쿠폰’ 등의 보상을 획득할 수 있다. 뿐만 아니라 각 주차 별 참여 유저 가운데 10명을 추첨해 ‘구글 기프트 카드’를 선물하고 있다. ‘슈퍼패스’ 6회차에서는 샤이닝 앤젤스의 멤버이자 슈퍼스타 등급 포수 트레이너로 활약하고 있는 ‘모니크’를 영입할 수 있으며, 유료 결제를 통해 레전드 등급 트레이너 ‘미카엘라’와 ‘아이돌 엠블럼’"
fa7c91f5281c46b29baa3c2d37e31a54,6월과 7월에 특허가 나란히 끝나는 쎄레브렉스와 스티렌도 각각 641억원
ec64f6eca6ad46a3978ca0fef7a577fd,중국
00fd8ee0574640b891cdd7c36d871555,순자
